datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
12/18/12 0:00,4,0,1,2,18.04,21.97,94,8.9981,0,18,18
12/18/12 1:00,4,0,1,2,18.04,21.97,94,8.9981,0,15,15
12/18/12 2:00,4,0,1,2,18.04,21.97,88,15.0013,2,5,7
12/18/12 3:00,4,0,1,1,17.22,21.21,88,12.998,0,5,5
12/18/12 4:00,4,0,1,1,17.22,21.21,82,11.0014,3,5,8
12/18/12 5:00,4,0,1,1,15.58,19.695,87,6.0032,0,36,36
12/18/12 6:00,4,0,1,1,14.76,17.425,93,11.0014,1,117,118
12/18/12 7:00,4,0,1,1,14.76,17.425,93,8.9981,4,351,355
12/18/12 8:00,4,0,1,1,15.58,19.695,94,0,10,652,662
12/18/12 9:00,4,0,1,1,16.4,20.455,87,6.0032,19,307,326
12/18/12 10:00,4,0,1,1,18.04,21.97,77,6.0032,22,162,184
12/18/12 11:00,4,0,1,1,19.68,23.485,63,15.0013,58,211,269
12/18/12 12:00,4,0,1,3,19.68,23.485,48,16.9979,49,264,313
12/18/12 13:00,4,0,1,1,20.5,24.24,42,19.0012,51,235,286
12/18/12 14:00,4,0,1,1,18.86,22.725,47,30.0026,56,191,247
12/18/12 15:00,4,0,1,1,18.86,22.725,44,32.9975,28,218,246
12/18/12 16:00,4,0,1,1,18.04,21.97,41,31.0009,40,323,363
12/18/12 17:00,4,0,1,1,16.4,20.455,47,30.0026,39,533,572
12/18/12 18:00,4,0,1,1,15.58,19.695,46,22.0028,13,512,525
12/18/12 19:00,4,0,1,1,15.58,19.695,46,26.0027,19,334,353
12/18/12 20:00,4,0,1,1,14.76,16.665,50,16.9979,4,264,268
12/18/12 21:00,4,0,1,1,14.76,17.425,50,15.0013,9,159,168
12/18/12 22:00,4,0,1,1,13.94,16.665,49,0,5,127,132
12/18/12 23:00,4,0,1,1,13.94,17.425,49,6.0032,1,80,81
12/19/12 0:00,4,0,1,1,12.3,15.91,61,0,6,35,41
12/19/12 1:00,4,0,1,1,12.3,15.91,65,6.0032,1,14,15
12/19/12 2:00,4,0,1,1,11.48,15.15,65,6.0032,1,2,3
12/19/12 3:00,4,0,1,1,10.66,13.635,75,8.9981,0,5,5
12/19/12 4:00,4,0,1,1,9.84,12.12,75,8.9981,1,6,7
12/19/12 5:00,4,0,1,1,10.66,14.395,75,6.0032,2,29,31
12/19/12 6:00,4,0,1,1,9.84,12.88,75,6.0032,3,109,112
12/19/12 7:00,4,0,1,1,10.66,13.635,75,8.9981,3,360,363
12/19/12 8:00,4,0,1,1,9.84,12.88,87,7.0015,13,665,678
12/19/12 9:00,4,0,1,1,11.48,14.395,75,7.0015,8,309,317
12/19/12 10:00,4,0,1,1,13.12,16.665,70,7.0015,17,147,164
12/19/12 11:00,4,0,1,1,16.4,20.455,54,15.0013,31,169,200
12/19/12 12:00,4,0,1,1,16.4,20.455,54,19.0012,33,203,236
12/19/12 13:00,4,0,1,1,17.22,21.21,50,12.998,30,183,213
12/19/12 14:00,4,0,1,1,17.22,21.21,50,12.998,33,185,218
12/19/12 15:00,4,0,1,1,17.22,21.21,50,19.0012,28,209,237
12/19/12 16:00,4,0,1,1,17.22,21.21,50,23.9994,37,297,334
12/19/12 17:00,4,0,1,1,16.4,20.455,50,26.0027,26,536,562
12/19/12 18:00,4,0,1,1,15.58,19.695,50,23.9994,23,546,569
12/19/12 19:00,4,0,1,1,15.58,19.695,50,26.0027,7,329,336
12/19/12 20:00,4,0,1,1,14.76,17.425,57,15.0013,10,231,241
12/19/12 21:00,4,0,1,1,13.94,15.91,61,15.0013,4,164,168
12/19/12 22:00,4,0,1,1,13.94,17.425,61,6.0032,12,117,129
12/19/12 23:00,4,0,1,1,13.12,16.665,66,8.9981,4,84,88
